source_id,ra,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag
64023020193909632,56.73595357735044,6.971239143353499,0.013372904,12.543985,1.3598356,13.157409,11.797573
64057895330132224,57.356540141478256,7.124079011263999,0.14594857,17.548912,3.2433224,19.468412,16.22509
64128294135554688,57.023886074906926,7.267997117214958,0.07013673,16.372732,2.9875917,18.10094,15.113349
64136063734692224,57.361046520859134,7.470198853658967,0.061192833,16.388481,2.8685455,18.013174,15.144629
64171729143045504,57.72933383309594,6.9056025336158005,0.07141372,14.213902,2.1071196,15.291992,13.184873
64804841680675200,56.72201785398287,6.817244229838197,0.019931689,11.554062,1.0559464,12.001611,10.945664
64896101146708224,57.21119391554984,7.768417354430479,0.08480659,17.194057,3.2382965,19.137468,15.899172
64928605459180416,57.41426344137853,7.1996289578195904,0.031669732,10.937686,0.94241905,11.320791,10.378372
64942001460286080,57.315180555656895,7.436806910305677,0.12998131,17.678764,3.3386822,19.68008,16.341398
64950488315122560,56.62930786525851,6.911630589111497,0.18380377,17.966248,3.292715,19.923357,16.630642
64981931772948480,56.575062291586306,7.179336279416077,0.019664617,10.363573,1.1260824,10.842356,9.716273
65004437401569664,56.74245105010891,7.355182666949437,0.061603993,16.694729,2.8807096,18.330616,15.449906
65175480179315840,56.36469576574965,7.566883576477941,0.09540024,17.297462,3.0938892,19.097338,16.003448
65202830531043968,56.52724342554522,7.1765118083800425,0.029876087,14.606908,2.287283,15.806311,13.519028
65223618172733952,56.664208814994886,7.316839029051112,0.01424549,11.957084,1.2012396,12.480111,11.278872
65244435877629824,56.11636811943141,7.233113577210932,0.13837585,17.847445,3.2905197,19.796124,16.505604
65265674492422784,55.9314251981591,7.427304424110286,0.12562232,17.757893,3.267561,19.69635,16.42879
65272821318002560,56.098224870637075,7.363603299962179,0.100038484,8.972041,0.6522598,9.213455,8.561195
65277975278721408,56.4177969686723,7.476717798256291,0.08458555,16.776691,2.6368952,18.134432,15.497537
65284228751087872,56.455770517407075,7.260957615101932,0.04586537,15.503866,2.6440277,16.962757,14.318729
65289623229979136,56.02026285603311,7.285423899385576,0.020213522,11.209136,1.0527544,11.650412,10.597657
65299381395665664,56.11065422848616,7.065712191934261,0.0658039,16.308125,3.2110863,18.199066,14.98798
65797082206293248,58.78932004520641,7.567855909919001,0.09559385,16.571842,2.9636106,18.2495,15.28589
66470567439742208,58.07804391540805,7.524097803760037,0.096038185,17.230505,3.1835632,19.122137,15.938574
66482868226100096,57.800396950236845,7.523942582220989,0.019901518,14.081378,2.0330086,15.105553,13.072544
66553443128503552,57.56367778980366,7.416513000247243,0.055680756,16.20243,2.8745089,17.838186,14.963677
66555985749157760,57.35836849831732,7.454869915597753,0.03234104,7.9557376,0.23378706,8.027872,7.794085
66556535504958848,57.40235505704586,7.462035109288245,0.022498393,11.475932,1.0647631,11.925756,10.860993
66565778274538624,57.54494597991424,7.400733451814482,0.10213797,16.925774,3.1714048,18.804388,15.632983
66597767189992832,58.4207475084373,7.247984898455807,0.032701615,15.093363,2.4002428,16.374218,13.973975
66710948167949696,56.89387479189458,7.493789781759396,0.07348523,16.773333,2.906951,18.40924,15.50229
66715827250786432,56.88340577218757,7.490687523590323,0.107790254,16.851921,3.0139809,18.581,15.5670185
66739982146803456,57.07214182983378,7.443940703770764,0.01958719,13.717735,1.8534374,14.627194,12.773757
66743108883000448,56.99809086155234,7.6675154638321965,0.075942576,13.99714,2.2348022,15.150327,12.9155245
66767843597097856,56.99745157519385,7.360473013880846,0.13720988,17.77927,3.3148994,19.776958,16.462059
66814302260735104,56.53250842192713,6.985169861758208,0.1235162,11.950156,1.3159351,12.338009,11.022074
66905561723623808,57.90186041195282,7.5657155081673615,0.21703482,16.713564,3.0516396,17.86402,14.81238
66905561727107200,57.901682130038296,8.288496789424999,0.29988036,16.928581,3.0506945,17.861519,14.810824
66944422591073024,57.03204797759779,7.363883737212068,0.06398246,13.309442,1.7167311,14.130023,12.413292
68142374866825216,54.64259896949574,7.484155963925398,0.087118775,17.183352,3.2662935,19.15658,15.890286
68162921990400256,55.3454099178269,7.4679281450793535,0.06323023,16.227856,2.9083538,17.88982,14.981466
68282837477714816,55.4117869503773,7.2460414350558295,0.10501178,17.633608,3.2447472,19.569696,16.32495
68308882159427840,56.10672868467131,7.775523482076141,0.040982436,15.432,2.7470636,16.975058,14.227994
69824730737081600,56.04708125749789,7.304577520790359,0.118613005,17.5378,3.2501335,19.49362,16.243486
69840879814047872,56.26681313037545,7.428143353032573,0.020095354,10.546825,0.8806629,10.9037485,10.023086
69866851480364416,56.435946081498805,6.887910234858002,0.17300992,17.89316,3.4136162,19.975292,16.561676
69873418486230272,56.516010356725836,7.318591468953866,0.01851313,13.811097,1.8720064,14.734083,12.862077
69874243118711040,56.58319939873283,7.379230915004011,0.026872834,11.518227,,,
69911282917833216,55.892333071520504,7.527230130460904,0.051191393,15.779932,2.7809134,17.34687,14.565957
69974504837007232,56.89244548480664,7.673490988631685,0.061190385,16.268084,2.8864403,17.919313,15.032873
70128157289925504,55.77289015734813,7.091771891417812,0.15691225,17.540264,,,
64016904160440960,57.10351631333752,8.069427125789232,0.12728046,14.416559,2.4448442,15.729707,13.2848625
64068924806095232,57.627687704654086,7.714405572676729,0.039505094,15.520518,2.5339203,16.897726,14.363806
64172038380708224,57.58886377465197,7.505850970004721,0.026161041,11.16862,1.0253668,11.595824,10.570457
64174546641593984,57.66222912452411,7.301312904999704,0.035013244,15.392325,2.5683336,16.795277,14.226943
64720625961541120,54.95722061120645,7.377781072221634,0.077160925,16.829,3.0872412,18.634464,15.547223
64769691668377216,56.35085598960661,8.185879252923414,0.05505775,16.080559,2.8822489,17.728426,14.846177
64891634380723712,57.25428791296075,7.479338623504139,0.025225181,14.505948,2.2168636,15.656511,13.439648
64941211186036352,57.14388698332008,7.380077777631508,0.01621292,10.21041,0.7898922,10.523789,9.733897
65008388771477120,56.71926880123131,7.263568493862063,0.063897744,16.497435,3.2339296,18.41301,15.17908
65013474012743936,56.92168447899226,7.415330238219003,0.01706705,13.317822,1.6477528,14.096745,12.448992
65027905102436608,55.60962925402735,7.3911225554567395,0.016662074,13.702901,1.8353577,14.601405,12.7660475
65063707949772672,55.85174576047401,7.320884398120752,0.11958122,15.693149,1.741106,15.79145,14.0503435
65069647888126848,56.03602127113745,6.5620559929515965,0.105642006,17.305439,3.0588589,19.102406,16.043547
65206674525036672,56.75155954236713,7.258803479406005,0.12227168,17.452063,3.6358585,19.732012,16.096153
65210389673469312,56.73249284036852,7.0041880075101695,0.08309373,16.523058,3.149763,18.352386,15.202623
65212932294091264,56.788355136999364,7.303127989157264,0.042878542,15.380993,2.5782223,16.784214,14.205992
65224820763573888,56.62561512550951,6.540211237201235,0.055641763,16.00097,2.4970388,17.349142,14.852103
65244749411766528,56.14763096345229,7.328443682577038,0.018997936,13.679698,1.8219137,14.571675,12.749762
65257806112264832,55.73566117914913,7.328295470738475,0.55301934,15.022659,2.728898,16.479715,13.750817
65289004754691200,55.98874523518619,7.511405170900618,0.05730281,16.33304,2.9795141,18.051172,15.071658
65589137070475264,58.31550471151817,7.730450865699229,0.03911404,15.532084,2.6985512,17.030619,14.3320675
65603946117575936,58.256848955762266,7.420786200411975,0.066168286,16.564484,3.056285,18.348476,15.2921915
65651706153771904,58.629641149673404,7.0712571423728,0.015566527,12.084931,1.1966066,12.607139,11.410532
66481734354737792,57.85568054293428,7.370803781679368,0.018221663,13.465058,1.7394867,14.3031225,12.563636
66497952151148544,58.018711167354724,7.514225040745198,0.07694303,16.873875,2.9686623,18.586943,15.61828
66515922294233728,57.48126199309243,7.305320987164373,0.06841665,16.615265,2.9840288,18.334606,15.350577
66537981246228096,57.72961087519808,7.156892922325294,0.020666307,11.425587,1.0269985,11.855159,10.82816
66623399554745984,58.55353202752385,8.316082881201842,0.0183036,9.571708,0.721735,9.849772,9.128037
66652467893487488,58.08614920432304,7.180182816201832,0.02191585,14.509749,2.2128515,15.654358,13.441506
66728128034922624,56.825655460069,7.652274856009464,0.14655477,17.556929,,,
66738023641737088,56.957489521440976,7.336132894725513,0.07787946,16.653147,3.0433226,18.428715,15.385392
66798496781121792,56.47708455753871,7.3052753639807255,0.0838769,5.752026,-0.02298975,5.729278,5.752268
66798977817468288,56.34039171856011,7.342700786360437,0.07262516,16.209143,2.7984066,17.774271,14.975864
66801795315987584,56.512420693156756,6.917413037487169,0.1898483,17.648338,3.634348,19.887398,16.25305
66830485697459456,57.03677641773308,7.658079216836038,0.04337397,15.014319,2.6012964,16.440273,13.838977
66872095342031872,57.5273855298918,7.096825802855658,0.41397622,16.321066,3.14754,17.934072,14.786532
66885942316710784,58.01500229553912,7.349344579395844,0.08456238,16.95706,3.088049,18.764578,15.676529
66903293984399872,57.8423312184945,7.207573585446735,0.018511295,13.613075,1.8187561,14.502443,12.683687
66925902692325504,57.24570764595098,6.52046059742025,0.01699862,13.380422,1.6782045,14.182881,12.504677
68153056449032192,55.20730359019191,7.688790981911831,0.16759753,17.940035,3.2090168,19.854399,16.645382
68156290560900480,55.27187406487266,7.602452973629081,0.20951864,17.983885,3.4947357,20.136116,16.64138
68250264445159936,54.788131417357974,7.0063925828546205,0.019416835,9.708421,0.74827385,9.997422,9.249148
68267680536205440,55.674687877103224,6.8213044818894275,0.020507503,13.848956,1.9044437,14.731272,12.826828
68303659479211776,56.04008371332776,7.234274294425554,0.04615596,15.863776,2.748232,17.4033,14.655067
69811364798863744,56.103485703428014,7.383367795347211,0.025824912,14.463644,2.235385,15.626272,13.390887
69811639676769536,56.08380493090035,7.509212453253538,0.019412043,10.473494,0.8706722,10.826579,9.955907
69838302833692160,56.15605465286112,7.6355811604397665,0.016303321,12.7919235,1.5025406,13.489324,11.986783
69841257769938944,56.582840355141514,7.002036665353852,0.27587315,16.545376,3.0228662,17.677101,14.654235
69871219462957952,56.69080914397628,7.422793427745172,0.03803826,15.6527,2.700879,17.154627,14.453748
69904410970171392,55.90555622605947,7.638439452106811,0.034379467,15.347046,2.5985422,16.773926,14.175384
64114245300877184,57.29700152037766,7.455976057919426,0.029010396,7.7059603,0.23435354,7.7801414,7.545788
64160940185240064,57.57335850579678,7.173085965990723,0.1056444,17.563309,3.4512691,19.70834,16.25707
64752099482337536,56.52792723474465,7.950646816873511,0.055154312,14.863688,2.5328674,16.220922,13.688055
64841847118778112,55.72601984752836,7.888003082104967,0.03794443,15.239348,2.5520487,16.617605,14.065557
64856312568645248,56.52195568292751,7.602128024288136,0.018777581,13.413954,1.7675371,14.269874,12.5023365
64858339793222272,56.298050043912966,7.424862203803131,0.020237103,10.761651,0.87282944,11.112528,10.239698
64889126119831040,57.094462930924884,7.617353781069092,0.03413077,15.062484,2.4895353,16.408981,13.919446
64923279699744256,57.25981898022836,7.266831729278644,0.020944558,11.473286,1.0477657,11.914596,10.86683
64944170420647296,57.39555500671489,6.929722541761512,0.1739673,13.602488,1.8905611,14.481096,12.590535
64962174923490304,56.88419556070246,7.339722266111578,0.06421835,16.41158,2.891183,18.062555,15.171372
64963377514329984,56.84184912038183,7.456198708615304,0.06880964,16.68825,3.053584,18.459522,15.405938
64980832261312640,56.70879817515686,7.435614097188134,0.04823119,16.288599,2.929678,17.955683,15.026005
65000417312240896,57.04676066618868,7.2799358540794135,0.077106945,15.7003355,2.3947048,16.785028,14.390324
65005262035285888,56.76583191330965,7.209191094463601,0.022680594,14.2646475,2.4753046,15.604331,13.129026
65007083101413888,56.861890197773505,7.472988365635405,0.031553023,7.7467694,0.21737766,7.8123984,7.595021
65026839950559744,55.446290775382565,7.414311257263757,0.021684585,13.883523,1.8962812,14.821616,12.925335
65086591535491584,56.00257297938471,7.297531268657663,0.015349895,10.823086,0.98379326,11.230583,10.24679
65089473457126784,55.9526140176657,7.241582954749215,0.015352061,13.418813,1.7170792,14.245265,12.528186
65101606741121792,55.358274790613365,7.353979850941794,0.06497678,16.835623,3.13842,18.681997,15.543577
65181115176348544,56.068656980543835,7.450890340933603,0.03957465,15.794596,2.9484844,17.485998,14.537514
65211420466124288,56.634053898829066,6.932438687098164,0.038072303,12.771411,1.8954716,13.702092,11.806621
65213172812266752,56.74283055817035,7.449628020763334,0.09741063,17.144829,3.16395,19.003336,15.839386
65225469302220800,56.71438897122719,7.422710671658224,0.14431289,17.444145,3.2574387,19.398048,16.14061
